show_id,title,platform,genre,release_year,season_number,episode_number,episode_duration_min,pacing_score,hook_strength,dialogue_density,visual_intensity,avg_watch_percentage,pause_count,rewind_count,skip_intro,cognitive_load,attention_required,night_watch_safe,drop_off,drop_off_probability,retention_risk
1434,Family Guy,Hulu,Animation,1999,1,3,23,7,5,high,7,52,5,1,1,7,high,0,0,0.551,medium
1434,Family Guy,Hulu,Animation,1999,1,4,22,6,3,low,5,59,2,1,1,5,medium,0,0,0.46,medium
1434,Family Guy,Hulu,Animation,1999,1,5,22,5,5,low,5,55,3,2,1,5,medium,0,0,0.458,medium
1434,Family Guy,Hulu,Animation,1999,1,6,22,4,8,high,4,41,5,3,0,9,high,0,1,0.616,high
1434,Family Guy,Hulu,Animation,1999,1,7,23,6,3,low,7,49,2,3,1,5,medium,0,0,0.504,medium
1396,Breaking Bad,Netflix,Drama,2008,1,1,59,5,10,low,8,77,1,5,0,5,medium,0,0,0.264,low
1396,Breaking Bad,Netflix,Drama,2008,1,2,49,6,3,low,7,67,3,0,1,5,medium,0,0,0.433,medium
1396,Breaking Bad,Netflix,Drama,2008,1,3,49,5,6,medium,6,69,4,2,0,5,medium,0,0,0.39,medium
1396,Breaking Bad,Netflix,Drama,2008,1,4,49,5,4,low,5,52,5,3,1,5,medium,0,0,0.506,medium
1396,Breaking Bad,Netflix,Drama,2008,1,5,49,6,3,low,6,60,3,1,1,5,medium,0,0,0.465,medium
1396,Breaking Bad,Netflix,Drama,2008,1,6,49,6,3,high,8,43,0,0,1,7,high,0,0,0.572,medium
1396,Breaking Bad,Netflix,Drama,2008,1,7,48,3,4,low,9,37,4,5,1,7,high,0,1,0.624,high
1408,House,Prime Video,Drama,2004,1,1,44,5,5,low,3,63,1,1,0,5,medium,0,0,0.402,medium
1408,House,Prime Video,Drama,2004,1,2,43,6,7,high,9,69,3,3,0,7,high,0,0,0.424,medium
1408,House,Prime Video,Drama,2004,1,3,44,4,7,medium,6,52,1,1,0,7,high,0,0,0.481,medium
1408,House,Prime Video,Drama,2004,1,4,44,6,5,high,6,51,4,1,1,7,high,0,0,0.545,medium
1408,House,Prime Video,Drama,2004,1,5,44,5,7,high,3,59,2,1,0,7,high,0,0,0.46,medium
1408,House,Prime Video,Drama,2004,1,6,44,3,4,high,4,33,3,1,1,9,high,0,1,0.692,high
1408,House,Prime Video,Drama,2004,1,7,44,5,8,low,4,70,2,1,0,5,medium,0,0,0.335,medium
1408,House,Prime Video,Drama,2004,1,8,44,4,4,high,3,27,5,0,1,9,high,0,1,0.739,high
1408,House,Prime Video,Drama,2004,1,9,44,4,3,medium,6,41,3,1,1,7,high,0,1,0.611,high
1408,House,Prime Video,Drama,2004,1,10,44,6,5,low,4,65,0,2,1,5,medium,0,0,0.383,medium
1408,House,Prime Video,Drama,2004,1,11,44,5,8,medium,8,75,2,5,0,5,medium,0,0,0.312,medium
1408,House,Prime Video,Drama,2004,1,12,43,6,3,high,4,41,3,1,1,7,high,0,1,0.611,high
1408,House,Prime Video,Drama,2004,1,13,44,5,8,high,8,62,2,4,0,7,high,0,0,0.431,medium
1408,House,Prime Video,Drama,2004,1,14,44,4,6,low,7,49,3,0,0,7,high,0,0,0.529,medium
1408,House,Prime Video,Drama,2004,1,15,44,4,8,low,5,61,4,3,0,7,high,0,0,0.456,medium
1408,House,Prime Video,Drama,2004,1,16,44,4,3,low,4,29,7,2,1,7,high,0,1,0.704,high
1408,House,Prime Video,Drama,2004,1,17,44,5,7,high,9,59,4,1,0,7,high,0,0,0.48,medium
1408,House,Prime Video,Drama,2004,1,18,44,5,6,low,6,65,1,1,0,5,medium,0,0,0.378,medium
1408,House,Prime Video,Drama,2004,1,19,44,5,8,medium,5,75,7,0,0,5,medium,0,0,0.362,medium
1408,House,Prime Video,Drama,2004,1,20,44,6,6,low,7,66,1,4,0,5,medium,0,0,0.373,medium
1408,House,Prime Video,Drama,2004,1,21,44,3,6,high,5,42,7,2,0,9,high,0,1,0.661,high
1408,House,Prime Video,Drama,2004,1,22,44,5,3,low,4,58,1,2,1,5,medium,0,0,0.454,medium
46952,The Blacklist,Netflix,Drama,2013,1,1,45,3,10,medium,7,63,2,4,0,7,high,0,0,0.397,medium
46952,The Blacklist,Netflix,Drama,2013,1,2,41,3,4,medium,7,39,4,1,1,7,high,0,1,0.615,high
46952,The Blacklist,Netflix,Drama,2013,1,3,42,6,5,low,7,69,2,4,1,5,medium,0,0,0.385,medium
46952,The Blacklist,Netflix,Drama,2013,1,4,41,6,8,medium,3,69,0,0,0,5,medium,0,0,0.32,medium
46952,The Blacklist,Netflix,Drama,2013,1,5,44,6,5,medium,5,59,6,3,1,5,medium,0,0,0.47,medium
46952,The Blacklist,Netflix,Drama,2013,1,6,43,5,8,low,9,63,4,1,0,5,medium,0,0,0.386,medium
46952,The Blacklist,Netflix,Drama,2013,1,7,44,4,5,medium,8,35,7,0,1,7,high,0,1,0.647,high
46952,The Blacklist,Netflix,Drama,2013,1,8,43,6,5,high,6,57,2,2,1,7,high,0,0,0.499,medium
46952,The Blacklist,Netflix,Drama,2013,1,9,43,3,6,low,5,45,1,1,0,7,high,0,0,0.528,medium
46952,The Blacklist,Netflix,Drama,2013,1,10,43,5,5,low,9,51,2,6,1,5,medium,0,0,0.466,medium
46952,The Blacklist,Netflix,Drama,2013,1,11,42,6,7,low,8,74,2,4,0,5,medium,0,0,0.332,medium
46952,The Blacklist,Netflix,Drama,2013,1,12,42,6,6,low,4,68,1,4,0,5,medium,0,0,0.364,medium
46952,The Blacklist,Netflix,Drama,2013,1,13,43,5,7,medium,8,73,2,5,0,5,medium,0,0,0.337,medium
46952,The Blacklist,Netflix,Drama,2013,1,14,43,6,3,low,5,61,3,1,1,5,medium,0,0,0.461,medium
46952,The Blacklist,Netflix,Drama,2013,1,15,43,4,5,medium,8,55,6,2,1,7,high,0,0,0.547,medium
46952,The Blacklist,Netflix,Drama,2013,1,16,42,6,3,low,8,53,2,2,1,5,medium,0,0,0.486,medium
46952,The Blacklist,Netflix,Drama,2013,1,17,43,4,8,low,5,48,0,1,0,7,high,0,0,0.474,medium
46952,The Blacklist,Netflix,Drama,2013,1,18,43,3,7,medium,3,50,5,0,0,7,high,0,0,0.53,medium
46952,The Blacklist,Netflix,Drama,2013,1,19,42,4,3,medium,3,35,2,2,1,7,high,0,1,0.628,high
46952,The Blacklist,Netflix,Drama,2013,1,20,41,4,6,high,5,39,6,3,0,9,high,0,1,0.665,high
46952,The Blacklist,Netflix,Drama,2013,1,21,43,5,6,medium,6,60,1,1,0,5,medium,0,0,0.4,medium
46952,The Blacklist,Netflix,Drama,2013,1,22,43,4,6,high,4,49,3,0,0,9,high,0,0,0.59,medium
4057,Criminal Minds,Hulu,Crime,2005,1,1,40,7,6,high,7,64,2,0,0,7,high,0,0,0.452,medium
4057,Criminal Minds,Hulu,Crime,2005,1,2,43,5,3,medium,9,54,4,5,1,5,medium,0,0,0.502,medium
4057,Criminal Minds,Hulu,Crime,2005,1,3,41,7,5,high,5,55,3,0,1,7,high,0,0,0.517,medium
4057,Criminal Minds,Hulu,Crime,2005,1,4,40,4,5,high,5,28,3,2,1,9,high,0,1,0.699,high
4057,Criminal Minds,Hulu,Crime,2005,1,5,42,7,4,medium,7,58,5,3,1,5,medium,0,0,0.479,medium
4057,Criminal Minds,Hulu,Crime,2005,1,6,40,7,5,medium,7,67,3,4,1,5,medium,0,0,0.403,medium
4057,Criminal Minds,Hulu,Crime,2005,1,7,42,7,6,medium,9,71,1,2,0,5,medium,0,0,0.351,medium
4057,Criminal Minds,Hulu,Crime,2005,1,8,42,5,8,low,7,78,1,2,0,5,medium,0,0,0.289,low
4057,Criminal Minds,Hulu,Crime,2005,1,9,41,7,4,medium,3,68,2,2,1,5,medium,0,0,0.404,medium
4057,Criminal Minds,Hulu,Crime,2005,1,10,41,6,8,medium,8,74,0,3,0,5,medium,0,0,0.297,low
4057,Criminal Minds,Hulu,Crime,2005,1,11,43,7,6,high,9,54,1,1,0,7,high,0,0,0.487,medium
4057,Criminal Minds,Hulu,Crime,2005,1,12,43,5,6,low,4,62,2,3,0,5,medium,0,0,0.401,medium
4057,Criminal Minds,Hulu,Crime,2005,1,13,40,6,3,medium,3,62,5,0,1,5,medium,0,0,0.476,medium
4057,Criminal Minds,Hulu,Crime,2005,1,14,43,7,3,high,4,42,5,0,1,7,high,0,1,0.626,high
4057,Criminal Minds,Hulu,Crime,2005,1,15,41,7,8,low,3,78,1,0,0,5,medium,0,0,0.289,low
4057,Criminal Minds,Hulu,Crime,2005,1,16,43,7,5,medium,7,56,1,3,1,5,medium,0,0,0.433,medium
4057,Criminal Minds,Hulu,Crime,2005,1,17,42,7,8,low,9,81,5,1,0,5,medium,0,0,0.315,medium
4057,Criminal Minds,Hulu,Crime,2005,1,18,42,6,8,high,6,78,6,1,0,7,high,0,0,0.399,medium
4057,Criminal Minds,Hulu,Crime,2005,1,19,41,6,8,high,9,57,4,5,0,7,high,0,0,0.474,medium
4057,Criminal Minds,Hulu,Crime,2005,1,20,41,7,7,low,7,69,3,6,0,5,medium,0,0,0.365,medium
4057,Criminal Minds,Hulu,Crime,2005,1,21,42,4,4,high,8,29,4,2,1,9,high,0,1,0.72,high
4057,Criminal Minds,Hulu,Crime,2005,1,22,41,6,4,high,3,48,3,1,1,7,high,0,0,0.564,medium
283123,Esref Ruya,Disney+,Drama,2025,1,1,137,3,10,high,9,59,4,2,0,9,high,0,0,0.495,medium
283123,Esref Ruya,Disney+,Drama,2025,1,2,116,3,6,low,8,45,0,3,0,7,high,0,0,0.518,medium
283123,Esref Ruya,Disney+,Drama,2025,1,3,137,5,3,low,5,56,6,1,1,5,medium,0,0,0.513,medium
283123,Esref Ruya,Disney+,Drama,2025,1,4,134,3,5,medium,5,35,1,0,1,7,high,0,0,0.588,medium
283123,Esref Ruya,Disney+,Drama,2025,1,5,134,6,4,low,7,50,2,3,1,5,medium,0,0,0.485,medium
283123,Esref Ruya,Disney+,Drama,2025,1,6,137,6,7,high,9,68,2,2,0,7,high,0,0,0.419,medium
283123,Esref Ruya,Disney+,Drama,2025,1,7,140,4,4,low,3,43,5,1,1,7,high,0,1,0.607,high
283123,Esref Ruya,Disney+,Drama,2025,1,8,134,6,7,high,4,61,3,2,0,7,high,0,0,0.461,medium
283123,Esref Ruya,Disney+,Drama,2025,1,9,120,6,7,low,4,71,2,1,0,5,medium,0,0,0.346,medium
283123,Esref Ruya,Disney+,Drama,2025,1,10,144,6,8,medium,6,79,3,2,0,5,medium,0,0,0.304,medium
283123,Esref Ruya,Disney+,Drama,2025,1,11,133,5,8,low,9,74,1,1,0,5,medium,0,0,0.307,medium
283123,Esref Ruya,Disney+,Drama,2025,1,12,129,6,5,high,7,48,0,1,1,7,high,0,0,0.519,medium
283123,Esref Ruya,Disney+,Drama,2025,1,13,153,4,3,medium,5,44,2,1,1,7,high,0,0,0.587,medium
259886,The War Between the Land and the Sea,Hulu,Sci-Fi & Fantasy,2025,1,1,44,7,10,medium,6,90,1,1,0,5,medium,0,0,0.205,low
259886,The War Between the Land and the Sea,Hulu,Sci-Fi & Fantasy,2025,1,2,48,6,4,medium,9,54,4,3,1,5,medium,0,0,0.487,medium
259886,The War Between the Land and the Sea,Hulu,Sci-Fi & Fantasy,2025,1,3,50,7,3,low,6,57,3,1,1,5,medium,0,0,0.479,medium
259886,The War Between the Land and the Sea,Hulu,Sci-Fi & Fantasy,2025,1,4,45,6,7,medium,8,80,6,2,0,5,medium,0,0,0.345,medium
259886,The War Between the Land and the Sea,Hulu,Sci-Fi & Fantasy,2025,1,5,55,6,3,high,6,47,3,2,1,7,high,0,0,0.584,medium
764,Midsomer Murders,fuboTV,Crime,1997,1,1,101,6,5,high,9,52,6,4,0,7,high,0,0,0.561,medium
764,Midsomer Murders,fuboTV,Crime,1997,1,2,101,4,7,high,6,46,5,2,0,9,high,0,1,0.608,high
764,Midsomer Murders,fuboTV,Crime,1997,1,3,98,6,4,high,9,44,1,3,1,7,high,0,0,0.562,medium
764,Midsomer Murders,fuboTV,Crime,1997,1,4,101,6,4,high,4,41,0,0,1,7,high,0,0,0.566,medium
764,Midsomer Murders,fuboTV,Crime,1997,1,5,100,6,8,high,9,59,4,0,0,7,high,0,0,0.465,medium
71912,The Witcher,Netflix,Drama,2019,1,1,62,4,10,low,8,69,7,0,0,7,high,0,0,0.42,medium
71912,The Witcher,Netflix,Drama,2019,1,2,62,3,5,medium,3,43,3,0,1,7,high,0,0,0.572,medium
71912,The Witcher,Netflix,Drama,2019,1,3,68,5,8,low,3,76,2,0,0,5,medium,0,0,0.308,medium
71912,The Witcher,Netflix,Drama,2019,1,4,63,5,5,high,6,46,4,4,1,7,high,0,0,0.568,medium
71912,The Witcher,Netflix,Drama,2019,1,5,60,4,4,low,9,41,2,2,1,7,high,0,0,0.586,medium
71912,The Witcher,Netflix,Drama,2019,1,6,60,5,7,high,5,57,6,1,0,7,high,0,0,0.508,medium
71912,The Witcher,Netflix,Drama,2019,1,7,48,4,5,medium,9,45,5,3,1,7,high,0,0,0.583,medium
71912,The Witcher,Netflix,Drama,2019,1,8,60,5,8,medium,9,70,4,1,0,5,medium,0,0,0.355,medium
1668,Friends,HBO Max,Comedy,1994,1,1,23,5,8,low,4,66,3,1,0,5,medium,0,0,0.363,medium
1668,Friends,HBO Max,Comedy,1994,1,2,23,6,8,high,8,64,4,0,0,7,high,0,0,0.442,medium
1668,Friends,HBO Max,Comedy,1994,1,3,23,8,7,medium,3,80,1,4,0,4,medium,1,0,0.265,low
1668,Friends,HBO Max,Comedy,1994,1,4,23,8,3,medium,7,59,4,3,1,4,medium,1,0,0.45,medium
1668,Friends,HBO Max,Comedy,1994,1,5,23,5,6,medium,8,60,5,4,0,5,medium,0,0,0.44,medium
1668,Friends,HBO Max,Comedy,1994,1,6,21,7,7,medium,9,74,3,3,0,5,medium,0,0,0.342,medium
1668,Friends,HBO Max,Comedy,1994,1,7,23,7,3,high,4,46,0,2,1,7,high,0,0,0.558,medium
1668,Friends,HBO Max,Comedy,1994,1,8,23,8,3,high,7,55,2,2,1,6,medium,0,0,0.507,medium
1668,Friends,HBO Max,Comedy,1994,1,9,23,7,7,low,8,71,2,4,0,5,medium,0,0,0.346,medium
1668,Friends,HBO Max,Comedy,1994,1,10,23,5,8,medium,8,71,4,4,0,5,medium,0,0,0.351,medium
1668,Friends,HBO Max,Comedy,1994,1,11,23,7,8,medium,3,68,2,1,0,5,medium,0,0,0.344,medium
1668,Friends,HBO Max,Comedy,1994,1,12,23,6,3,low,5,59,2,0,1,5,medium,0,0,0.46,medium
1668,Friends,HBO Max,Comedy,1994,1,13,23,8,3,low,4,67,3,2,1,4,medium,1,0,0.403,medium
1668,Friends,HBO Max,Comedy,1994,1,14,23,6,6,medium,5,66,4,2,0,5,medium,0,0,0.403,medium
1668,Friends,HBO Max,Comedy,1994,1,15,23,8,7,high,8,64,2,2,0,6,medium,0,0,0.407,medium
1668,Friends,HBO Max,Comedy,1994,1,16,23,6,6,high,3,56,3,2,0,7,high,0,0,0.498,medium
1668,Friends,HBO Max,Comedy,1994,1,17,23,8,7,medium,5,87,1,2,0,4,medium,1,0,0.234,low
1668,Friends,HBO Max,Comedy,1994,1,18,23,5,8,medium,4,75,1,0,0,5,medium,0,0,0.302,medium
1668,Friends,HBO Max,Comedy,1994,1,19,23,8,6,low,9,81,0,3,0,4,medium,1,0,0.265,low
1668,Friends,HBO Max,Comedy,1994,1,20,23,7,3,high,5,35,1,2,1,7,high,0,1,0.618,high
1668,Friends,HBO Max,Comedy,1994,1,21,23,7,3,medium,5,64,3,2,1,5,medium,0,0,0.447,medium
1668,Friends,HBO Max,Comedy,1994,1,22,23,6,3,medium,3,59,5,2,1,5,medium,0,0,0.489,medium
1668,Friends,HBO Max,Comedy,1994,1,23,23,6,8,high,7,74,4,2,0,7,high,0,0,0.397,medium
1668,Friends,HBO Max,Comedy,1994,1,24,23,5,3,medium,4,53,2,1,1,5,medium,0,0,0.486,medium
1407,Homeland,Netflix,Drama,2011,1,1,56,4,9,low,3,66,8,1,0,7,high,0,0,0.458,medium
1407,Homeland,Netflix,Drama,2011,1,2,51,4,7,low,9,54,6,3,0,7,high,0,0,0.522,medium
1407,Homeland,Netflix,Drama,2011,1,3,50,4,5,low,9,50,1,1,1,7,high,0,0,0.52,medium
1407,Homeland,Netflix,Drama,2011,1,4,50,3,5,low,4,48,6,1,1,7,high,0,0,0.579,medium
1407,Homeland,Netflix,Drama,2011,1,5,56,5,4,low,8,65,3,1,1,5,medium,0,0,0.427,medium
1407,Homeland,Netflix,Drama,2011,1,6,50,3,4,low,5,40,3,3,1,7,high,0,1,0.6,high
1407,Homeland,Netflix,Drama,2011,1,7,59,4,7,medium,3,60,2,1,0,7,high,0,0,0.455,medium
1407,Homeland,Netflix,Drama,2011,1,8,50,4,5,low,4,56,3,1,1,7,high,0,0,0.513,medium
1407,Homeland,Netflix,Drama,2011,1,9,50,6,7,low,8,67,0,3,0,5,medium,0,0,0.343,medium
1407,Homeland,Netflix,Drama,2011,1,10,49,3,6,medium,9,55,1,5,0,7,high,0,0,0.482,medium
1407,Homeland,Netflix,Drama,2011,1,11,55,5,7,high,3,65,1,0,0,7,high,0,0,0.422,medium
1407,Homeland,Netflix,Drama,2011,1,12,85,6,7,low,7,68,2,1,0,5,medium,0,0,0.359,medium
2224,The Daily Show,fuboTV,News,1996,1,1,39,4,10,high,7,64,4,2,0,9,high,0,0,0.472,medium
2224,The Daily Show,fuboTV,News,1996,1,2,45,7,8,low,3,74,4,0,0,5,medium,0,0,0.337,medium
2224,The Daily Show,fuboTV,News,1996,1,3,45,7,6,high,3,59,3,0,0,7,high,0,0,0.485,medium
2224,The Daily Show,fuboTV,News,1996,1,4,49,7,3,low,5,58,0,2,1,5,medium,0,0,0.444,medium
2224,The Daily Show,fuboTV,News,1996,1,5,49,5,3,low,5,56,2,2,1,5,medium,0,0,0.473,medium
2224,The Daily Show,fuboTV,News,1996,1,6,39,6,6,high,7,64,4,4,0,7,high,0,0,0.472,medium
76479,The Boys,Prime Video,Sci-Fi & Fantasy,2019,1,1,60,7,9,high,6,64,4,2,0,7,high,0,0,0.427,medium
76479,The Boys,Prime Video,Sci-Fi & Fantasy,2019,1,2,59,4,8,low,9,61,0,1,0,7,high,0,0,0.415,medium
76479,The Boys,Prime Video,Sci-Fi & Fantasy,2019,1,3,55,5,6,medium,4,65,2,1,0,5,medium,0,0,0.388,medium
76479,The Boys,Prime Video,Sci-Fi & Fantasy,2019,1,4,56,7,5,medium,6,66,3,1,1,5,medium,0,0,0.408,medium
76479,The Boys,Prime Video,Sci-Fi & Fantasy,2019,1,5,60,7,8,low,5,79,1,1,0,5,medium,0,0,0.284,low
76479,The Boys,Prime Video,Sci-Fi & Fantasy,2019,1,6,60,7,5,high,5,54,2,3,1,7,high,0,0,0.512,medium
76479,The Boys,Prime Video,Sci-Fi & Fantasy,2019,1,7,56,6,4,high,6,51,6,1,1,7,high,0,0,0.581,medium
76479,The Boys,Prime Video,Sci-Fi & Fantasy,2019,1,8,66,4,3,low,3,41,4,1,1,7,high,0,1,0.621,high
46296,Spartacus,Netflix,Drama,2010,1,1,55,6,5,high,8,58,4,3,0,7,high,0,0,0.514,medium
46296,Spartacus,Netflix,Drama,2010,1,2,53,5,4,high,3,49,3,0,1,7,high,0,0,0.559,medium
46296,Spartacus,Netflix,Drama,2010,1,3,56,5,8,low,6,68,2,3,0,5,medium,0,0,0.344,medium
46296,Spartacus,Netflix,Drama,2010,1,4,50,5,8,medium,9,72,1,1,0,5,medium,0,0,0.316,medium
46296,Spartacus,Netflix,Drama,2010,1,5,56,3,5,high,5,37,4,1,1,9,high,0,1,0.669,high
46296,Spartacus,Netflix,Drama,2010,1,6,55,5,3,high,7,43,5,4,1,7,high,0,1,0.622,high
46296,Spartacus,Netflix,Drama,2010,1,7,51,4,4,high,6,31,8,1,1,9,high,0,1,0.75,high
46296,Spartacus,Netflix,Drama,2010,1,8,51,4,3,medium,9,34,3,1,1,7,high,0,1,0.642,high
46296,Spartacus,Netflix,Drama,2010,1,9,51,5,3,medium,7,52,1,0,1,5,medium,0,0,0.481,medium
46296,Spartacus,Netflix,Drama,2010,1,10,52,4,6,high,9,49,4,3,0,9,high,0,1,0.6,high
46296,Spartacus,Netflix,Drama,2010,1,11,52,3,7,high,9,41,5,4,0,9,high,0,1,0.631,high
46296,Spartacus,Netflix,Drama,2010,1,12,56,5,3,low,5,49,4,0,1,5,medium,0,0,0.524,medium
46296,Spartacus,Netflix,Drama,2010,1,13,55,5,5,medium,3,55,1,1,1,5,medium,0,0,0.438,medium
5920,The Mentalist,Hulu,Crime,2008,1,1,45,5,6,high,8,55,4,0,0,7,high,0,0,0.512,medium
5920,The Mentalist,Hulu,Crime,2008,1,2,43,7,3,low,8,71,3,6,1,5,medium,0,0,0.415,medium
5920,The Mentalist,Hulu,Crime,2008,1,3,43,4,3,high,7,23,6,3,1,9,high,0,1,0.782,high
5920,The Mentalist,Hulu,Crime,2008,1,4,43,5,6,medium,6,68,1,1,0,5,medium,0,0,0.364,medium
5920,The Mentalist,Hulu,Crime,2008,1,5,44,6,4,medium,5,47,4,1,1,5,medium,0,0,0.519,medium
5920,The Mentalist,Hulu,Crime,2008,1,6,44,6,7,high,3,54,1,1,0,7,high,0,0,0.472,medium
5920,The Mentalist,Hulu,Crime,2008,1,7,44,4,4,low,9,35,2,3,1,7,high,0,1,0.613,high
5920,The Mentalist,Hulu,Crime,2008,1,8,42,4,8,low,5,61,2,4,0,7,high,0,0,0.435,medium
5920,The Mentalist,Hulu,Crime,2008,1,9,44,7,8,medium,6,81,2,1,0,5,medium,0,0,0.285,low
5920,The Mentalist,Hulu,Crime,2008,1,10,42,7,6,medium,4,70,7,0,0,5,medium,0,0,0.415,medium
5920,The Mentalist,Hulu,Crime,2008,1,11,44,4,5,medium,3,46,3,0,1,7,high,0,0,0.558,medium
5920,The Mentalist,Hulu,Crime,2008,1,12,42,6,8,high,7,61,4,5,0,7,high,0,0,0.456,medium
5920,The Mentalist,Hulu,Crime,2008,1,13,43,7,7,high,5,60,5,1,0,7,high,0,0,0.485,medium
5920,The Mentalist,Hulu,Crime,2008,1,14,44,4,4,medium,7,45,5,0,1,7,high,0,0,0.598,medium
5920,The Mentalist,Hulu,Crime,2008,1,15,44,4,3,low,5,32,3,1,1,7,high,0,1,0.651,high
5920,The Mentalist,Hulu,Crime,2008,1,16,44,5,4,medium,5,54,1,3,1,5,medium,0,0,0.457,medium
5920,The Mentalist,Hulu,Crime,2008,1,17,42,6,3,low,6,57,5,1,1,5,medium,0,0,0.498,medium
5920,The Mentalist,Hulu,Crime,2008,1,18,43,7,4,low,6,67,4,1,1,5,medium,0,0,0.428,medium
5920,The Mentalist,Hulu,Crime,2008,1,19,43,5,7,high,9,53,0,4,0,7,high,0,0,0.466,medium
5920,The Mentalist,Hulu,Crime,2008,1,20,44,6,3,medium,9,58,1,8,1,5,medium,0,0,0.454,medium
5920,The Mentalist,Hulu,Crime,2008,1,21,44,4,6,low,6,57,3,4,0,7,high,0,0,0.494,medium
5920,The Mentalist,Hulu,Crime,2008,1,22,44,4,5,high,6,40,3,3,1,9,high,0,1,0.645,high
5920,The Mentalist,Hulu,Crime,2008,1,23,44,7,8,high,6,72,5,2,0,7,high,0,0,0.416,medium
44217,Vikings,Netflix,Action & Adventure,2013,1,1,47,6,5,medium,3,61,3,2,0,5,medium,0,0,0.43,medium
44217,Vikings,Netflix,Action & Adventure,2013,1,2,47,6,4,high,6,58,6,3,1,7,high,0,0,0.549,medium
44217,Vikings,Netflix,Action & Adventure,2013,1,3,45,6,3,medium,9,46,0,0,1,5,medium,0,0,0.498,medium
44217,Vikings,Netflix,Action & Adventure,2013,1,4,45,4,4,medium,7,48,2,4,1,7,high,0,0,0.554,medium
44217,Vikings,Netflix,Action & Adventure,2013,1,5,44,7,7,low,6,73,4,5,0,5,medium,0,0,0.357,medium
44217,Vikings,Netflix,Action & Adventure,2013,1,6,44,6,8,medium,4,76,1,4,0,5,medium,0,0,0.298,low
44217,Vikings,Netflix,Action & Adventure,2013,1,7,44,6,4,low,7,55,1,2,1,5,medium,0,0,0.453,medium
44217,Vikings,Netflix,Action & Adventure,2013,1,8,47,4,7,high,4,44,5,1,0,9,high,0,1,0.617,high
44217,Vikings,Netflix,Action & Adventure,2013,1,9,45,6,5,high,9,46,1,3,1,7,high,0,0,0.538,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,1,42,5,6,low,4,58,2,2,0,5,medium,0,0,0.419,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,2,38,6,4,low,7,58,3,2,1,5,medium,0,0,0.459,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,3,40,5,8,low,4,67,3,1,0,5,medium,0,0,0.358,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,4,40,7,6,high,9,54,7,4,0,7,high,0,0,0.547,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,5,37,7,8,high,8,56,6,3,0,7,high,0,0,0.498,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,6,40,6,8,medium,4,76,3,1,0,5,medium,0,0,0.318,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,7,43,7,3,medium,6,51,2,1,1,5,medium,0,0,0.495,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,8,37,6,5,high,3,49,5,1,1,7,high,0,0,0.565,medium
153312,Tulsa King,Paramount Plus Apple TV Channel ,Crime,2022,1,9,37,6,7,low,5,68,1,3,0,5,medium,0,0,0.349,medium
103540,Percy Jackson and the Olympians,Disney+,Action & Adventure,2023,1,1,39,7,8,low,3,72,2,0,0,5,medium,0,0,0.326,medium
103540,Percy Jackson and the Olympians,Disney+,Action & Adventure,2023,1,2,44,6,5,low,8,66,0,4,1,5,medium,0,0,0.378,medium
103540,Percy Jackson and the Olympians,Disney+,Action & Adventure,2023,1,3,45,4,7,high,7,34,3,1,0,9,high,0,1,0.642,high
103540,Percy Jackson and the Olympians,Disney+,Action & Adventure,2023,1,4,34,7,6,high,7,57,5,4,0,7,high,0,0,0.514,medium
103540,Percy Jackson and the Olympians,Disney+,Action & Adventure,2023,1,5,40,4,6,high,8,46,1,2,0,9,high,0,0,0.583,medium
103540,Percy Jackson and the Olympians,Disney+,Action & Adventure,2023,1,6,33,5,5,high,6,48,4,0,1,7,high,0,0,0.559,medium
103540,Percy Jackson and the Olympians,Disney+,Action & Adventure,2023,1,7,42,5,3,medium,3,41,2,1,1,5,medium,0,0,0.541,medium
103540,Percy Jackson and the Olympians,Disney+,Action & Adventure,2023,1,8,42,6,8,low,7,83,0,1,0,5,medium,0,0,0.257,low
301507,Heated Rivalry,HBO Max,Drama,2025,1,1,49,4,5,low,8,39,3,3,0,7,high,0,0,0.59,medium
301507,Heated Rivalry,HBO Max,Drama,2025,1,2,43,6,6,high,7,60,4,0,0,7,high,0,0,0.49,medium
301507,Heated Rivalry,HBO Max,Drama,2025,1,3,48,4,5,medium,5,47,3,3,1,7,high,0,0,0.553,medium
301507,Heated Rivalry,HBO Max,Drama,2025,1,4,43,6,6,medium,8,73,6,3,0,5,medium,0,0,0.392,medium
301507,Heated Rivalry,HBO Max,Drama,2025,1,5,32,3,8,high,5,50,4,1,0,9,high,0,0,0.565,medium
301507,Heated Rivalry,HBO Max,Drama,2025,1,6,42,5,3,high,8,47,4,1,1,7,high,0,0,0.594,medium
63926,One-Punch Man,Hulu,Animation,2015,1,1,24,6,7,high,9,55,4,7,0,7,high,0,0,0.497,medium
